_ - _ - id,_ - _ - active,_ - _ - subtype,_ - _ - place_name,_ - _ - subcategory,_ - _ - place_address,_ - _ - place_type_id,_ - _ - place_latitude,_ - _ - place_longitude,_ - _ - place_type_name
E05995,1,estacion,"E05995 · Servi Energeticos, S.A. de C.V.",Estación,"Calz.Lic. Manuel Gomez Morin No. 1064, Col. Ex Ejido Coahuila",3,32.613687,-115.426851,estacion
E01840,1,estacion,"E01840 · Operadora Saguaro Baja, S.A. de C.V.",Estación,"Calz. Independencia Num. 901, Col. Sta. Rosalia",3,32.639353,-115.431453,estacion
E01811,1,estacion,E01811 · Irma Guillermina Vildosola Prieto,Estación,"Calzada Justo Sierra No. 298, Col. Nueva",3,32.662559,-115.452849,estacion
E11948,1,estacion,"E11948 · Combustibles Vpt, S. de R.L. de C.V.",Estación,"Carretera Mexicali-San Felipe Km 6 No. 1564 M.D., Col. Uno Division",3,32.552125,-115.417068,estacion
E06711,1,estacion,"E06711 · Grupo Ambar Peninsular Calafia, S.A. de C.V.",Estación,"Calz. Robledo Industrial # 295, Col. Robledo",3,32.578220,-115.405461,estacion
E01791,1,estacion,E01791 · Sidronio Rodriguez Mora,Estación,"Calz. Industrial Palaco No. 2298, Col. Gonzalez Ortega",3,32.591913,-115.400343,estacion
E08479,1,estacion,"E08479 · Grupo Empresarial Cachanilla, S.A. de C.V.",Estación,"Calzada Villa Obregon y Rio Garona, Col. Hacienda Del Rio",3,32.611295,-115.377728,estacion
E11934,1,estacion,"E11934 · Operadora Tierra Calida, S.A. de C.V.",Estación,"Calzada Lic. Manuel Gomez Morin No. 900, Col. Fracc. Hacienda Del Bosque",3,32.594668,-115.469598,estacion
E07155,1,estacion,"E07155 · Combustibles, Aditivos y Servicios Magicos, S. de R. L. de C. V.",Estación,"Calz. Hector Teran Teran # 1100, Col. Desarrollo Urbano Xochimilco",3,32.608433,-115.472220,estacion
E01864,1,estacion,E01864 · Carrera Garcia Ana Griselda,Estación,"Blvd. Adolfo Lopez Mateos # 1499, Col. Hidalgo",3,32.623932,-115.452285,estacion
E01934,1,estacion,"E01934 · Autoservicio Cachanilla, S.A. de C.V.",Estación,"Uxmal # 1100, Col. Pueblo Nuevo",3,32.655299,-115.495707,estacion
E12367,1,estacion,"E12367 · Becktrop Operadora, S.A. de C.V.",Estación,"Avenida Alvaro Obregon No. 700, Col. Seccion Primera",3,32.662033,-115.484356,estacion
E01939,1,estacion,"E01939 · Auto Servicio Jalisco, S.A. de C.V.",Estación,"Calle Heroes Ferrocarrileros Num. 1398 y Calle ""F, Col. Libertad",3,32.645576,-115.467261,estacion
E09497,1,estacion,"E09497 · Grupo Empresarial Cachanilla, S.A. de C.V.",Estación,"Calzada Lic. Manuel Gomez Morin S/N, Col. Hacienda de Los Portales",3,32.595092,-115.502907,estacion
E01954,1,estacion,E01954 · Gabriel Mora Rubio,Estación,"Km.8.5 Carr. Mexicali-Tijuana, Col. El Porvenir",3,32.615476,-115.512803,estacion
E12376,1,estacion,"E12376 · Corporativo Emprendedor Del Noroeste, S.A. de C.V.",Estación,"Avenida Yugoslavia No. 1198, Col. Fracc. Gasca",3,32.63813333333330,-115.522977777778,estacion
E08058,1,estacion,"E08058 · Grupo Empresarial Cachanilla, S.A. de C.V.",Estación,"Av. Oaxaca No. 3401, Col. Desarrollo Urbano Ejido Orizaba",3,32.654919,-115.534013,estacion
E09943,1,estacion,E09943 · Manuel Osvaldo Sandoval Liera,Estación,"Avenida Miguel Hidalgo y Costilla Mza. 36 Lote 10, Col. Punta Abre Ojos",3,26.72369722222220,-113.572766666667,estacion
E01706,1,estacion,"E01706 · Servicio  Urima, S.A. de C.V.",Estación,"Carretera Transpeninsular Frente Muelle Sur, Col. Santa Rosalia",3,27.335070,-112.263870,estacion
E10472,1,estacion,"E10472 · Mg Roca Fuerte, S.A. de C.V.",Estación,"Carr.Int.Km.1983 Esq.Blvd Diana L.Riojas de Colosio Sn, Col. Femosa",3,27.945344,-110.933675,estacion
E02880,1,estacion,E02880 · Servicio Camalu S.A de C.V.,Estación,"Carr. Transpeninsular S/N Col.Benito Juarez, Col. Camalu",3,30.838982,-116.060550,estacion
E09278,1,estacion,"E09278 · Auto Servicio Santa Maria, S.A. de C.V.",Estación,"Carret. Transpeninsular Ensenada a la Paz #3311, Col. Valle de San Agustin",3,30.422425,-115.880011,estacion
E10356,1,estacion,"E10356 · Gas Servicio Vista Al Mar, S.A. de C.V.",Estación,"Ejido Plan Nacional Agrario S/N, Col. Ejido Plan Nacional Agrario",3,31.07432777777780,-114.881894444444,estacion
E01907,1,estacion,"E01907 · Lubricantes y Gasolinas,S.A.de C.V.",Estación,"S.L.Rio Colorado  El Golfo Sta. Clara_Km. 115, Col. Golfo de Sta. Clara",3,31.691201,-114.501797,estacion
E08765,1,estacion,E08765 · Sibilina Pantoja Reyes,Estación,"Calle 26 y Av. 9 Luis Encinas No. 90, Col. Obrera",3,31.325910,-113.543510,estacion
E08696,1,estacion,E08696 · Servicio Doble P S.A. de C.V.,Estación,"Josefa Ortiz de Dmgz.Y Jose Lopez Portillo Num.1, Col. Oriente",3,31.334560,-113.521910,estacion
E02879,1,estacion,E02879 · Auto Servicio San Vicente S.A. de C.V.,Estación,"Carr Ttranspeninsular y Av N Heroes San Vicente Bc, Col. .",3,31.326610,-116.247748,estacion
E12018,1,estacion,"E12018 · Estacion de Servicio Maneadero, S.de R.L.de C.V.",Estación,"Carret. Transpeninsular Ensenada-San Quintin Km.17+200, Col. Nacionalista Sanchez Taboada Ejido",3,31.76273611111110,-116.587644444444,estacion
E05790,1,estacion,"E05790 · Servicio Rosa, S.A. de C.V.",Estación,"Av. Pedro Loyola # 296, Col. Acapulco",3,31.834581,-116.606226,estacion
E06286,1,estacion,"E06286 · Servicio Rosa, S.A. de C.V.",Estación,"Av. Esmeralda # 992, Col. Fracc. Valle Dorado",3,31.847987,-116.591365,estacion
E12902,1,estacion,"E12902 · Compania Petrolera Del Pacifico, S.A. de C.V.",Estación,"Carret. Transpeninsular Tijuana la Paz Km. 105.260, Col. ",3,31.85938889,-116.62251390,estacion
E02605,1,estacion,E02605 · Alejandro Rudametkin Novikoff,Estación,"Blvd Reforma 298 y Calle Delante, Col. Frac. Nueva Ensenada",3,31.851253,-116.605271,estacion
E02603,1,estacion,E02603 · Alejandro Rudametkin Novikoff,Estación,"Calzada Cortez No. 1339 Esq. Pipila, Col. Independencia",3,31.862006,-116.596343,estacion
E06472,1,estacion,"E06472 · Servicios Cosmo Express, S.A. de C.V.",Estación,"Blvd. Insurgentes # 20214, Col. El Florido 1ra y 2da Seccion",3,32.459576,-116.897411,estacion
E12808,1,estacion,"E12808 · Operadora Gas Ahorro de Tijuana, S de Rl de CV",Estación,"Leona Vicario No. 22578, Col. El Pipila",3,32.43526667,-116.86473060,estacion
E10447,1,estacion,E10447 · Pablo Gonzalez Medina,Estación,"Av. Hermenegildo Galeana No. 22703, Col. Mariano Matamoros Centro",3,32.483871,-116.872029,estacion
E07466,1,estacion,"E07466 · Estacion Gasoservice, S.A. de C.V.",Estación,"Calle Dos No. 23620, Col. Villa Del Real 5ta. Seccion",3,32.507632,-116.862473,estacion
E10998,1,estacion,"E10998 · Servicio El Bazar, S. de R.L. de C.V.",Estación,"Av. Casa Blanca No. 7587, Col. Terrazas Del Valle",3,32.488102,-116.840434,estacion
E12453,1,estacion,E12453 · J. Jesus Aceves Velis,Estación,"Blvd. Benito Juarez No. 800, Col. Encanto Norte",3,32.561672,-116.653996,estacion
E07736,1,estacion,"E07736 · Servicio Sigma, S.A. de C.V.",Estación,"Av. Cochimies No. 18480-821-B, Col. Guaycura",3,32.489605,-116.916849,estacion
E05514,1,estacion,"E05514 · Grupo Argoil Casablanca, S. de R.L. de C.V.",Estación,"Francisco Javier Mina No. 20113, Col. Las Americas",3,32.501004,-116.890165,estacion
E04805,1,estacion,E04805 · Francisco Bayon Barrios,Estación,"Blvd. Florido No. 4399, Col. Jardin Dorado",3,32.514176,-116.888941,estacion
E07891,1,estacion,"E07891 · Inmobiliaria Chevigas, SA de CV",Estación,"Blvd. Bellas Artes No. 19986, Col. Ciudad Industrial",3,32.536481,-116.903586,estacion
E08384,1,estacion,"E08384 · Bellas Artes Gasolinera, S.A. de C.V.",Estación,"Calle Cinco Norte No. 500, Col. Cd. Industrial",3,32.544880,-116.916744,estacion
E06864,1,estacion,"E06864 · Becktrop Operadora, S.A. de C.V.",Estación,"Blvd. Gustavo Diaz Ordaz # 15260, Col. Benton",3,32.491270,-116.953020,estacion
E02701,1,estacion,"E02701 · Estacion Piru, S. A. de C. V.",Estación,"Blvd. Diaz Ordaz No.625, Col. La Mesa",3,32.501695,-116.970455,estacion
E07252,1,estacion,"E07252 · Gaser Hidalgo, S.A. de C.V.",Estación,"Estado 29 No. 3811, Col. Los Santos",3,32.511035,-116.966286,estacion
E08955,1,estacion,"E08955 · Petro-Xpress, S.A. de C.V.",Estación,"Via Rapida Oriente No. 13540, Col. El Chamizal",3,32.516951,-116.980859,estacion
E10926,1,estacion,"E10926 · Servicios Otay, S.A. de C.V.",Estación,"Alhondiga de Granaditas No. 1833, Col. Tomas Aquino",3,32.528683,-116.991609,estacion
E02647,1,estacion,"E02647 · Grupo Uniones, S.A. de C.V.",Estación,"Blvd. Cuauhtemoc No. 5002, Col. Areopuerto",3,32.540323,-116.997089,estacion
E07925,1,estacion,"E07925 · Alansa Gas, S.A. de C.V.",Estación,"Boulevard Higueras Geranio No. 754, Col. Exejido Ruiz Cortinez",3,31.891389,-116.588580,estacion
E06838,1,estacion,"E06838 · Servicio Fundadores, S.A. de C.V.",Estación,"Anahuac # 750, Col. Cuauhtemoc",3,32.572336,-116.612460,estacion
E09731,1,estacion,"E09731 · Grupo Empresarial Cachanilla, S.A. de C.V.",Estación,"Carr.Col.Progreso-Sta.Isabel S/N,Esq.Av.Tazumal, Col. Valle Del Progreso",3,32.588743,-115.579744,estacion
E07120,1,estacion,"E07120 · Inmobiliaria Escogas, S.A. de C.V.",Estación,"Carrt. Libre Tijuana a Ensenada # 3109, Col. Playa Encantada",3,32.312020,-117.045712,estacion
E11380,1,estacion,"E11380 · Servicio Teran Teran, S.A. de C.V.",Estación,"Carretera Libre Tijuana - Ensenada No. 125, Col. Sin Colonia",3,32.384087,-117.057540,estacion
E10064,1,estacion,"E10064 · Rugufa, S.A. de C.V.",Estación,"Blvd. El Rosario No. 11000, Col. El Rosario",3,32.432405,-117.042278,estacion
E10774,1,estacion,"E10774 · Nicroc Inmobiliaria, S.A. de C.V.",Estación,"Carretera Tijuana-Ensenada No. 11351-0, Col. Fracc. Urbiquinta Versalles",3,32.434519,-117.019473,estacion
E09203,1,estacion,"E09203 · Inmobiliaria Urdi, S.A. de C.V.",Estación,"Paseo Del Prado No. 12802, Col. Urbivilla Del Prado",3,32.406042,-116.966795,estacion
E07153,1,estacion,E07153 · Servicio Delta Gas S.A. de C.V.,Estación,"Prolongacion Diaz Ordaz No. 8520, Col. Baja California",3,32.472640,-116.934590,estacion
E02663,1,estacion,"E02663 · Inmobiliaria Anadeca, S.A. de C.V.",Estación,"Paseo de Tijuana No. 402, Col. Playas de Tijuana",3,32.513461,-117.120350,estacion
E08661,1,estacion,"E08661 · Estacion Piru, S. A. de C. V.",Estación,"Guadalupe No. 3500, Col. El Cortez",3,32.508048,-117.065285,estacion
E02413,1,estacion,E02413 · Maria Del Consuelo Romano Pina,Estación,"Calle Cuarta y Av. H No.803, Col. Zona Centro.",3,32.531525,-117.048934,estacion
E02717,1,estacion,E02717 · Alejandro Borja Gonzalez,Estación,"Av Revolucion y Calle 11, Col. Zona Central",3,32.523916,-117.035418,estacion
E06062,1,estacion,"E06062 · Becktrop Operadora, S.A. de C.V.",Estación,"Blvd. Agua Caliente # 9150, Col. Zona Este",3,32.522848,-117.025942,estacion
E02638,1,estacion,E02638 · Ofelia Alvarez Torres,Estación,"Blvd. Gustavo Salinas y Blvd.Agua Caliente # 10317, Col. Aviacion",3,32.516568,-117.013002,estacion
E07838,1,estacion,"E07838 · Auto Servicio San Martin, S.A. de C.V.",Estación,"Carrt. San Fernando y Av. Cipreses # 415, Col. Lopez Portillo",3,26.037075,-98.278183,estacion
E08861,1,estacion,"E08861 · Servicio Ideal de Reynosa, S.A. de C.V.",Estación,"Prolongacion Rio Purificacion # 98, Col. La Presa",3,26.047683,-98.300196,estacion
E08712,1,estacion,E08712 · Edna Graciela Davila Corona,Estación,"Blvd. Luis Donaldo Colosio Num. 1500, Col. Fracc. Real Bugambilias",3,26.060610,-98.248384,estacion
E02102,1,estacion,"E02102 · Petro G, S.A. de C.V.",Estación,"Praxedis Balboa y Blvd. Morelos, Col. Rodriguez",3,26.069334,-98.289053,estacion
E04720,1,estacion,"E04720 · Gasolinera Hidalgo, SA de CV",Estación,"Blvd. Hidalgo No. 2053, Col. Hidalgo",3,26.079131,-98.309332,estacion
E02110,1,estacion,"E02110 · Intergas Gasolinera Ramirez, S.A. de C.V.",Estación,"Jb Chapa y Colon S/N, Col. .",3,26.087763,-98.277808,estacion
E08210,1,estacion,"E08210 · Petromax, S.A. de C.V.",Estación,"Carr. a San Fernando Esq.Brecha las Anacuas Km 105, Col. Benito Juarez",3,26.009094,-98.277056,estacion
E09073,1,estacion,"E09073 · Combustibles y Derivados de Tamaulipas, S.A. de C.V.",Estación,"Blvd. Villas de Esmeralda No. 140, Col. Villa Esmeralda",3,26.003501,-98.247036,estacion
E07256,1,estacion,"E07256 · Diesel y Gasolinas Del Norte, S.A. de C.V.",Estación,"Carrt. a Puente Internacional Reynosa-Pharr # 1600, Col. Ejido El Guerreno",3,26.008360,-98.206623,estacion
E02113,1,estacion,E02113 · Laura Del Carmen Salinas Garza,Estación,"Tamaulipas y Madero, Col. .",3,25.986823,-98.107335,estacion
E08821,1,estacion,"E08821 · Combustibles Flohin, S.A. de C.V.",Estación,"Emiliano Zapata No. 675, Col. Graciano Sanchez",3,25.995191,-98.0693,estacion
E10951,1,estacion,"E10951 · Combustibles Briones, S.A. de C.V.",Estación,"Carretera Matamoros Reynosa Km. 21 No. 2111, Col. Raancho San Fructuoso",3,25.971221,-97.695577,estacion
E02081,1,estacion,E02081 · Ramiro Gonzalez Garza,Estación,"Av. Diagonal Cuauhtemoc y Calles 20 Sur, Col. .",3,25.867587,-97.503949,estacion
E09007,1,estacion,"E09007 · Energeticos Avenida Del Niño, S.A. de C.V.",Estación,"Virgo No. 209, Col. Fracc. Satelite",3,25.850880,-97.491590,estacion
E09413,1,estacion,"E09413 · Energeticos Franco, S.A. de C.V.",Estación,"Av. Accion Civica No. 127, Col. Trevi$O Zapata",3,25.863226,-97.480390,estacion
E11957,1,estacion,"E11957 · Gasolineria Hogar, S.A. de C.V.",Estación,"Agapito Gonzalez No. 142, Col. Amado Nervo",3,25.8625637434,-97.4602153525,estacion
E08680,1,estacion,"E08680 · Servicio Cores, S.A de C.V.",Estación,"Av. Constituyentes #64, Col. Ignacio Zaragoza",3,25.872520,-97.551540,estacion
E05831,1,estacion,"E05831 · Diesel y Gasolinas Del Norte, S.A. de C.V.",Estación,"Av. Leyes de Reforma y Coral # 200, Col. Aguilas 2000",3,25.862430,-97.528960,estacion
E10392,1,estacion,"E10392 · Gaslub, S.A. de C.V.",Estación,"Blvd. Manuel Cavazos Lerma No. 83, Col. Santa Ana",3,25.855192,-97.509226,estacion
E06123,1,estacion,E06123 · Garcia Rodriguez Ruben,Estación,"Carrt. Monterrey-Reynosa Km 144,600 # 303, Col. .",3,25.8317,-99.011650,estacion
E08450,1,estacion,"E08450 · Grupo Gasolinero Caravi, S.A. de C.V.",Estación,"Carretera Reynosa-Monterrey Km 197.5, Col. S/C",3,26.028671,-98.438669,estacion
E06156,1,estacion,"E06156 · Petromax, S.A. de C.V.",Estación,"Lib. Monterrey-Reynosa y Calle España, Col. Campestre",3,26.051708,-98.376838,estacion
E09901,1,estacion,E09901 · Antelia Quiroga Mascorro,Estación,"Brecha 114 Km. 81.875, Col. Pob. El Realito",3,25.667047,-97.867426,estacion
E07844,1,estacion,"E07844 · Servicios Agropecuarios Unidos, S.P.R. de R.L.",Estación,"Brecha 120 Km 77, Col. S/C",3,25.7119,-97.815730,estacion
E07816,1,estacion,"E07816 · Energeticos Rojo, S.A. de C.V.",Estación,"Carrt. Matamoros-Victoria Km 10.5, Col. S/C",3,25.770115,-97.539823,estacion
E04644,1,estacion,E04644 · Servicio Del Nordeste S.A. de C.V.,Estación,"Av. Pedro Cardenas # 4001, Col. Infonavit",3,25.835193,-97.509964,estacion
E09510,1,estacion,"E09510 · Distribuidora de Combustibles Karzo, S. de R.L. de C.V.",Estación,"Av. Lauro Villar y Diego Rivera No. 4435, Col. Fracc. Privada Magnolias",3,25.849569,-97.459672,estacion
E09264,1,estacion,"E09264 · Carburantes San Roberto, S.A. de C.V.",Estación,"Carretera a la Playa Km. 14.6, Col. Ejido San Juan",3,25.832405,-97.373759,estacion
E12754,1,estacion,"E12754 · Energeticos Del Altiplano, S.A. de C.V.",Estación,"Av. Ruiz Cortines No. 521 Ote., Col. Valle de las Flores",3,25.70470833333330,-100.155672222222,estacion
E04456,1,estacion,"E04456 · Estacion de Servicio J6, S.A. de C.V.",Estación,"Carr. Nacional Km.234.15, Col. .",3,25.329293,-100.060278,estacion
E08927,1,estacion,"E08927 · Grupo Os la Palma, S.A. de C.V.",Estación,"Carretera Allende Km. 2 S/N, Col. S/C",3,25.559402,-100.006834,estacion
E10765,1,estacion,"E10765 · Grupo Os la Palma, S.A. de C.V.",Estación,"Autopista Monterrey Cadereyta Km 33.7, Col. Las Misiones",3,25.600843,-99.971973,estacion
E10818,1,estacion,"E10818 · Estacion la Chueca, SA de CV",Estación,"Camino a la Presa de la Boca # 328, Col. Huajuquito",3,25.455599,-100.158915,estacion
E08339,1,estacion,"E08339 · Petromax, S.A. de C.V.",Estación,"Av.Camino de Los Cristales Carret.Nacional Km.263, Col. Los Cristales",3,25.537993,-100.219007,estacion
E10033,1,estacion,"E10033 · Servicios Gasolineros de Mexico, S.A. de C.V.",Estación,"Av. Eugenio Garza Sada No. 7015-D, Col. Campestre Mederos",3,25.597710,-100.263455,estacion
E03726,1,estacion,"E03726 · Gasolinera Bosques Del Valle, S.A. de C.V.                                                                              ",Estación,"Av Roberto Garza Sada N 334, Col. Bosques Del Valle",3,25.636520,-100.375531,estacion
E04191,1,estacion,"E04191 · Gasolinera 3 Caminos, SA de CV",Estación,"Av. Benito Juarez Num. 1929, Col. Crispin TreviºO",3,25.669040,-100.178382,estacion
E04300,1,estacion,"E04300 · Petromax, S.A. de C.V.",Estación,"Av. Mexico Esq. Con Acapulco, Col. .",3,25.723276,-100.191544,estacion
E04896,1,estacion,E04896 · Union de Ejidos Productores de Mendez,Estación,"Carret. San Fernando-Reynosa Km. 37.5, Col. .",3,25.346494,-98.216119,estacion
E05754,1,estacion,"E05754 · Petromax, S.A. de C.V.",Estación,"Av. Tecnologico S/N Esq. Con San Juana, Col. Lomas de Jarachina",3,26.042791,-98.350521,estacion
E07377,1,estacion,"E07377 · Petromax, S.A. de C.V.",Estación,"Blvd. las Fuentes # 142, Col. Las Fuentes Sector Lomas",3,26.055069,-98.320284,estacion
E04096,1,estacion,"E04096 · Gas Guerra, SA de CV",Estación,"Km. 208 Carrt. Reynosa-Monterrey, Col. .",3,26.067597,-98.338724,estacion
E10694,1,estacion,"E10694 · Petromax, S.A. de C.V.",Estación,"Avenida Mexico No. 103, Col. Fraccionamiento Villas Los Nogales",3,26.077113,-98.325711,estacion
E04107,1,estacion,"E04107 · Petromax, S.A. de C.V.",Estación,"Km. 330 Carr. Concepcion Del Oro Saltillo, Col. .",3,25.265430,-101.090390,estacion
E07518,1,estacion,E07518 · Hidrosina Plus S.A. de C.V.,Estación,"Blvd Antonio Cardenas Numero 961, Col. Lourdes",3,25.392726,-101.002559,estacion
E09150,1,estacion,"E09150 · Supergas El Mezquital, S.A. de C.V.",Estación,"Periferico Luis Echeverria Alvarez No. 6133, Col. San Ramon",3,25.416241,-100.975903,estacion
E09388,1,estacion,"E09388 · Kilo Refinados, S.A. de C.V.",Estación,"Jose Ma. la Fragua No. 2360, Col. Guanajuato",3,25.438434,-100.978788,estacion
E07034,1,estacion,E07034 · Gasolinerias Fema S.A. de C.V.,Estación,"Av. Lazaro Cardenas # 3633 Esq. Av. las Americas, Col. Fracc. Paseo de las Americas",3,23.765690,-99.160675,estacion
E03774,1,estacion,E03774 · Maria Luisa Hernandez Del Angel,Estación,"Libramiento Naciones U. Ote. No. 1048, Col. .",3,23.772683,-99.139703,estacion
E07198,1,estacion,E07198 · Servi-Trail S.A. de C.V.,Estación,"Carrt. Monterrey-Tampico Km 226, Col. S/C",3,23.853702,-99.055448,estacion
E03121,1,estacion,E03121 · Salvador Hugo Salinas Lopez,Estación,"Dr. Davila y Carret a Cd.Victoria, Col. .",3,24.209391,-98.484473,estacion
E10969,1,estacion,E10969 · Grupo Andaluz de Desarrollo S.A. de C.V.,Estación,"Libramiento Naciones Unidas No. 2550, Col. Luis Donaldo Colosio Murrieta",3,23.755690,-99.173530,estacion
E10612,1,estacion,"E10612 · Jateño En la Escondida, S.A. de C.V.",Estación,"Alfonso Martinez Dominguez No.10, Col. .",3,24.106613,-99.8299,estacion
E08700,1,estacion,E08700 · Servicios Gasolineros de Mexico S.A. de C.V.,Estación,"Av.Hidalgo No.985-A entre Libram. Mty-Victoria, Col. Centro",3,24.850230,-99.5716,estacion
E11562,1,estacion,"E11562 · Servicios Gasolineros de Mexico, S.A. de C.V.",Estación,"Blvd. Diaz Ordaz No.2135, Col. Potrero Santa Teresa",3,24.872628,-99.579410,estacion
E06615,1,estacion,"E06615 · Servicio de Montemorelos, S.A. de C.V.",Estación,"Progreso # 111, Col. Barrio de Zaragoza",3,25.187950,-99.831140,estacion
E06961,1,estacion,E06961 · Gasolinera Jr S. de R.L. de C.V.,Estación,"Carretera Nacional # 2004 Sur, Col. Buena Vista",3,25.262590,-100.011780,estacion
E09857,1,estacion,"E09857 · Combustibles Los Sabinos, S. A. de C. V.",Estación,"Camino Al Venado 3000 Ote, Col. Los Sabinos",3,25.327565,-99.985638,estacion
